sku_id,product_name,category,week_num,week_start_date,units_demanded,revenue_inr,unit_cost_inr,unit_selling_price_inr,lag_1,lag_2,lag_3,lag_4,lag_8,lag_52,roll_mean_4w,roll_std_4w,roll_mean_8w,roll_std_8w,demand_cv,momentum,is_promo,discount_pct,is_holiday_week,week_of_year,sin_season,cos_season
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,30,2024-07-22,154,92246.0,420.0,599.0,151,156,153,177,166,166,159.25,12.01,158.25,15.04,0.095,0.948,0,0.0,0,30,-0.4647,-0.8855
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,31,2024-07-29,96,57504.0,420.0,599.0,154,151,156,153,179,179,153.5,2.08,156.75,14.75,0.094,1.003,0,0.0,0,31,-0.5681,-0.823
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,32,2024-08-05,140,83860.0,420.0,599.0,96,154,151,156,150,150,139.25,28.91,146.38,23.48,0.16,0.689,0,0.0,0,32,-0.6631,-0.7485
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,33,2024-08-12,185,94192.75,420.0,599.0,140,96,154,151,134,134,135.25,26.85,145.12,23.52,0.162,1.035,1,0.15,1,33,-0.7485,-0.6631
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,34,2024-08-19,140,83860.0,420.0,599.0,185,140,96,154,177,177,143.75,36.97,151.5,26.76,0.177,1.287,0,0.0,0,34,-0.823,-0.5681
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,35,2024-08-26,123,73677.0,420.0,599.0,140,185,140,96,153,153,140.25,36.34,146.88,24.86,0.169,0.998,0,0.0,0,35,-0.8855,-0.4647
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,36,2024-09-02,157,94043.0,420.0,599.0,123,140,185,140,156,156,147.0,26.57,143.12,26.04,0.182,0.837,0,0.0,0,36,-0.935,-0.3546
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,37,2024-09-09,131,78469.0,420.0,599.0,157,123,140,185,151,151,151.25,26.44,143.25,26.11,0.182,1.038,0,0.0,0,37,-0.9709,-0.2393
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,38,2024-09-16,133,79667.0,420.0,599.0,131,157,123,140,154,154,137.75,14.59,140.75,26.22,0.186,0.951,0,0.0,0,38,-0.9927,-0.1205
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,39,2024-09-23,89,53311.0,420.0,599.0,133,131,157,123,96,96,136.0,14.65,138.12,25.75,0.186,0.978,0,0.0,0,39,-1.0,-0.0
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,40,2024-09-30,168,85537.2,420.0,599.0,89,133,131,157,140,140,127.5,28.25,137.25,27.45,0.2,0.698,1,0.15,0,40,-0.9927,0.1205
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,41,2024-10-07,182,109018.0,420.0,599.0,168,89,133,131,185,185,130.25,32.33,140.75,29.55,0.21,1.29,0,0.0,1,41,-0.9709,0.2393
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,42,2024-10-14,150,89850.0,420.0,599.0,182,168,89,133,140,140,143.0,41.48,140.38,28.92,0.206,1.273,0,0.0,0,42,-0.935,0.3546
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,43,2024-10-21,117,70083.0,420.0,599.0,150,182,168,89,123,123,147.25,40.98,141.62,29.12,0.206,1.019,0,0.0,0,43,-0.8855,0.4647
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,44,2024-10-28,248,148552.0,420.0,599.0,117,150,182,168,157,157,154.25,28.08,140.88,29.74,0.211,0.759,0,0.0,1,44,-0.823,0.5681
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,45,2024-11-04,135,80865.0,420.0,599.0,248,117,150,182,131,131,174.25,55.87,152.25,48.36,0.318,1.423,0,0.0,0,45,-0.7485,0.6631
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,46,2024-11-11,101,60499.0,420.0,599.0,135,248,117,150,133,133,162.5,58.57,152.75,48.13,0.315,0.831,0,0.0,0,46,-0.6631,0.7485
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,47,2024-11-18,206,104884.9,420.0,599.0,101,135,248,117,89,89,150.25,66.63,148.75,51.24,0.344,0.672,1,0.15,0,47,-0.5681,0.823
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,48,2024-11-25,149,89251.0,420.0,599.0,206,101,135,248,168,168,172.5,66.69,163.38,48.36,0.296,1.194,0,0.0,0,48,-0.4647,0.8855
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,49,2024-12-02,151,90449.0,420.0,599.0,149,206,101,135,182,182,147.75,43.75,161.0,48.57,0.302,1.008,0,0.0,0,49,-0.3546,0.935
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,50,2024-12-09,135,80865.0,420.0,599.0,151,149,206,101,150,150,151.75,42.92,157.12,47.89,0.305,0.995,0,0.0,0,50,-0.2393,0.9709
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,51,2024-12-16,153,91647.0,420.0,599.0,135,151,149,206,117,117,160.25,31.32,155.25,48.49,0.312,0.842,0,0.0,1,51,-0.1205,0.9927
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,52,2024-12-23,112,67088.0,420.0,599.0,153,135,151,149,248,248,147.0,8.16,159.75,46.05,0.288,1.041,0,0.0,0,52,-0.0,1.0
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,53,2024-12-30,156,93444.0,420.0,599.0,112,153,135,151,135,139,137.75,18.96,142.75,31.67,0.222,0.813,0,0.0,0,1,0.1205,0.9927
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,54,2025-01-06,252,128305.8,420.0,599.0,156,112,153,135,101,127,139.0,20.25,145.38,31.81,0.219,1.122,1,0.15,0,2,0.2393,0.9709
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,55,2025-01-13,123,73677.0,420.0,599.0,252,156,112,153,206,217,168.25,59.33,164.25,44.13,0.269,1.498,0,0.0,1,3,0.3546,0.935
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,56,2025-01-20,159,95241.0,420.0,599.0,123,252,156,112,149,183,160.75,63.64,153.88,42.64,0.277,0.765,0,0.0,0,4,0.4647,0.8855
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,57,2025-01-27,189,113211.0,420.0,599.0,159,123,252,156,151,194,172.5,55.45,155.12,42.63,0.275,0.922,0,0.0,0,5,0.5681,0.823
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,58,2025-02-03,186,111414.0,420.0,599.0,189,159,123,252,135,131,180.75,54.63,159.88,44.19,0.276,1.046,0,0.0,0,6,0.6631,0.7485
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,59,2025-02-10,208,124592.0,420.0,599.0,186,189,159,123,153,133,164.25,30.63,166.25,43.76,0.263,1.132,0,0.0,0,7,0.7485,0.6631
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,60,2025-02-17,203,121597.0,420.0,599.0,208,186,189,159,112,140,185.5,20.17,173.12,45.66,0.264,1.121,0,0.0,0,8,0.823,0.5681
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,61,2025-02-24,187,95211.05,420.0,599.0,203,208,186,189,156,195,196.5,10.66,184.5,39.13,0.212,1.033,1,0.15,0,9,0.8855,0.4647
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,62,2025-03-03,171,102429.0,420.0,599.0,187,203,208,186,252,147,196.0,11.17,188.38,37.4,0.199,0.954,0,0.0,0,10,0.935,0.3546
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,63,2025-03-10,219,131181.0,420.0,599.0,171,187,203,208,123,149,192.25,16.76,178.25,27.32,0.153,0.889,0,0.0,1,11,0.9709,0.2393
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,64,2025-03-17,153,91647.0,420.0,599.0,219,171,187,203,159,215,195.0,20.66,190.25,19.57,0.103,1.123,0,0.0,0,12,0.9927,0.1205
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,65,2025-03-24,145,86855.0,420.0,599.0,153,219,171,187,189,255,182.5,28.02,189.5,21.0,0.111,0.838,0,0.0,0,13,1.0,0.0
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,66,2025-03-31,199,119201.0,420.0,599.0,145,153,219,171,186,156,172.0,33.17,184.0,26.26,0.143,0.843,0,0.0,0,14,0.9927,-0.1205
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,67,2025-04-07,192,115008.0,420.0,599.0,199,145,153,219,208,148,179.0,35.74,185.62,26.8,0.144,1.112,0,0.0,0,15,0.9709,-0.2393
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,68,2025-04-14,198,100811.7,420.0,599.0,192,199,145,153,203,147,172.25,27.2,183.62,25.45,0.139,1.115,1,0.15,0,16,0.935,-0.3546
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,69,2025-04-21,199,119201.0,420.0,599.0,198,192,199,145,187,213,183.5,25.85,183.0,24.96,0.136,1.079,0,0.0,0,17,0.8855,-0.4647
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,70,2025-04-28,193,115607.0,420.0,599.0,199,198,192,199,171,210,197.0,3.37,184.5,25.59,0.139,1.01,0,0.0,1,18,0.823,-0.5681
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,71,2025-05-05,160,95840.0,420.0,599.0,193,199,198,192,219,168,195.5,3.51,187.25,25.11,0.134,0.987,0,0.0,0,19,0.7485,-0.6631
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,72,2025-05-12,199,119201.0,420.0,599.0,160,193,199,198,153,165,187.5,18.52,179.88,23.03,0.128,0.853,0,0.0,0,20,0.6631,-0.7485
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,73,2025-05-19,158,94642.0,420.0,599.0,199,160,193,199,145,152,187.75,18.71,185.62,21.02,0.113,1.06,0,0.0,0,21,0.5681,-0.823
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,74,2025-05-26,134,80266.0,420.0,599.0,158,199,160,193,199,166,177.5,21.52,187.25,17.66,0.094,0.89,0,0.0,0,22,0.4647,-0.8855
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,75,2025-06-02,214,108958.1,420.0,599.0,134,158,199,160,192,179,162.75,26.9,179.12,24.94,0.139,0.823,1,0.15,0,23,0.3546,-0.935
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,76,2025-06-09,152,91048.0,420.0,599.0,214,134,158,199,198,150,176.25,36.79,181.88,27.63,0.152,1.214,0,0.0,0,24,0.2393,-0.9709
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,77,2025-06-16,174,104226.0,420.0,599.0,152,214,134,158,199,134,164.5,34.54,176.12,28.56,0.162,0.924,0,0.0,0,25,0.1205,-0.9927
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,78,2025-06-23,154,92246.0,420.0,599.0,174,152,214,134,193,177,168.5,34.46,173.0,27.03,0.156,1.033,0,0.0,0,26,0.0,-1.0
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,79,2025-06-30,161,96439.0,420.0,599.0,154,174,152,214,160,153,173.5,28.77,168.12,26.42,0.157,0.888,0,0.0,0,27,-0.1205,-0.9927
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,80,2025-07-07,172,103028.0,420.0,599.0,161,154,174,152,199,156,160.25,9.95,168.25,26.38,0.157,1.005,0,0.0,1,28,-0.2393,-0.9709
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,81,2025-07-14,161,96439.0,420.0,599.0,172,161,154,174,158,151,165.25,9.43,164.88,23.44,0.142,1.041,0,0.0,0,29,-0.3546,-0.935
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,82,2025-07-21,260,132379.0,420.0,599.0,161,172,161,154,134,154,162.0,7.44,165.25,23.34,0.141,0.994,1,0.15,0,30,-0.4647,-0.8855
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,83,2025-07-28,184,110216.0,420.0,599.0,260,161,172,161,214,96,188.5,47.95,181.0,37.47,0.207,1.379,0,0.0,0,31,-0.5681,-0.823
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,84,2025-08-04,170,101830.0,420.0,599.0,184,260,161,172,152,140,194.25,44.83,177.25,35.13,0.198,0.947,0,0.0,0,32,-0.6631,-0.7485
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,85,2025-08-11,229,137171.0,420.0,599.0,170,184,260,161,174,185,193.75,45.17,179.5,33.83,0.188,0.877,0,0.0,1,33,-0.7485,-0.6631
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,86,2025-08-18,182,109018.0,420.0,599.0,229,170,184,260,154,140,210.75,41.37,186.38,37.9,0.203,1.087,0,0.0,0,34,-0.823,-0.5681
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,87,2025-08-25,172,103028.0,420.0,599.0,182,229,170,184,161,123,191.25,25.91,189.88,35.71,0.188,0.952,0,0.0,0,35,-0.8855,-0.4647
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,88,2025-09-01,156,93444.0,420.0,599.0,172,182,229,170,172,157,188.25,27.67,191.25,34.64,0.181,0.914,0,0.0,0,36,-0.935,-0.3546
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,89,2025-09-08,173,88082.95,420.0,599.0,156,172,182,229,161,131,184.75,31.38,189.25,36.33,0.192,0.844,1,0.15,0,37,-0.9709,-0.2393
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,90,2025-09-15,172,103028.0,420.0,599.0,173,156,172,182,260,133,170.75,10.81,190.75,35.22,0.185,1.013,0,0.0,0,38,-0.9927,-0.1205
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,91,2025-09-22,200,119800.0,420.0,599.0,172,173,156,172,184,89,168.25,8.18,179.75,21.63,0.12,1.022,0,0.0,0,39,-1.0,-0.0
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,92,2025-09-29,161,96439.0,420.0,599.0,200,172,173,156,170,168,175.25,18.25,181.75,22.78,0.125,1.141,0,0.0,0,40,-0.9927,0.1205
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,93,2025-10-06,232,138968.0,420.0,599.0,161,200,172,173,229,182,176.5,16.58,180.62,23.65,0.131,0.912,0,0.0,1,41,-0.9709,0.2393
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,94,2025-10-13,169,101231.0,420.0,599.0,232,161,200,172,182,150,191.25,31.74,181.0,24.54,0.136,1.213,0,0.0,0,42,-0.935,0.3546
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,95,2025-10-20,158,94642.0,420.0,599.0,169,232,161,200,172,117,190.5,32.38,179.38,24.89,0.139,0.887,0,0.0,0,43,-0.8855,0.4647
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,96,2025-10-27,369,187876.35,420.0,599.0,158,169,232,161,156,248,180.0,34.98,177.62,25.95,0.146,0.878,1,0.15,1,44,-0.823,0.5681
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,97,2025-11-03,215,128785.0,420.0,599.0,369,158,169,232,173,135,232.0,96.98,204.25,70.91,0.347,1.591,0,0.0,0,45,-0.7485,0.6631
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,98,2025-11-10,166,99434.0,420.0,599.0,215,369,158,169,172,101,227.75,97.35,209.5,69.81,0.333,0.944,0,0.0,0,46,-0.6631,0.7485
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,99,2025-11-17,164,98236.0,420.0,599.0,166,215,369,158,200,206,227.0,97.96,208.75,70.3,0.337,0.731,0,0.0,0,47,-0.5681,0.823
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,100,2025-11-24,170,101830.0,420.0,599.0,164,166,215,369,161,149,228.5,96.59,204.25,72.07,0.353,0.718,0,0.0,0,48,-0.4647,0.8855
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,101,2025-12-01,193,115607.0,420.0,599.0,170,164,166,215,232,151,178.75,24.3,205.38,71.37,0.348,0.951,0,0.0,0,49,-0.3546,0.935
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,102,2025-12-08,172,103028.0,420.0,599.0,193,170,164,166,169,135,173.25,13.4,200.5,70.62,0.352,1.114,0,0.0,0,50,-0.2393,0.9709
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,103,2025-12-15,263,133906.45,420.0,599.0,172,193,170,164,158,153,174.75,12.63,200.88,70.44,0.351,0.984,1,0.15,1,51,-0.1205,0.9927
SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,104,2025-12-22,218,130582.0,420.0,599.0,263,172,193,170,369,112,199.5,43.59,214.0,71.09,0.332,1.318,0,0.0,0,52,-0.0,1.0
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,1,2024-01-01,209,90915.0,310.0,435.0,209,209,209,209,209,209,209.0,0.0,209.0,0.0,0.0,1.0,0,0.0,0,1,0.1205,0.9927
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,2,2024-01-08,191,83085.0,310.0,435.0,209,209,209,209,209,209,209.0,0.0,209.0,0.0,0.0,1.0,0,0.0,0,2,0.2393,0.9709
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,3,2024-01-15,253,110055.0,310.0,435.0,191,209,209,209,209,209,200.0,12.73,200.0,12.73,0.064,0.955,0,0.0,1,3,0.3546,0.935
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,4,2024-01-22,240,104400.0,310.0,435.0,253,191,209,209,209,209,217.67,31.9,217.67,31.9,0.147,1.162,0,0.0,0,4,0.4647,0.8855
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,5,2024-01-29,267,116145.0,310.0,435.0,240,253,191,209,209,209,223.25,28.34,223.25,28.34,0.127,1.075,0,0.0,0,5,0.5681,0.823
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,6,2024-02-05,220,95700.0,310.0,435.0,267,240,253,191,191,191,237.75,33.06,232.0,31.38,0.135,1.123,0,0.0,0,6,0.6631,0.7485
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,7,2024-02-12,333,123126.75,310.0,435.0,220,267,240,253,253,253,245.0,19.98,230.0,28.5,0.124,0.898,1,0.15,0,7,0.7485,0.6631
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,8,2024-02-19,235,102225.0,310.0,435.0,333,220,267,240,240,240,265.0,49.25,244.71,46.82,0.191,1.257,0,0.0,0,8,0.823,0.5681
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,9,2024-02-26,181,78735.0,310.0,435.0,235,333,220,267,209,209,263.75,50.16,243.5,43.48,0.179,0.891,0,0.0,0,9,0.8855,0.4647
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,10,2024-03-04,278,120930.0,310.0,435.0,181,235,333,220,191,191,242.25,64.64,240.0,47.59,0.198,0.747,0,0.0,0,10,0.935,0.3546
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,11,2024-03-11,201,87435.0,310.0,435.0,278,181,235,333,253,253,256.75,64.49,250.88,44.64,0.178,1.083,0,0.0,1,11,0.9709,0.2393
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,12,2024-03-18,201,87435.0,310.0,435.0,201,278,181,235,240,240,223.75,42.48,244.38,47.95,0.196,0.898,0,0.0,0,12,0.9927,0.1205
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,13,2024-03-25,207,90045.0,310.0,435.0,201,201,278,181,267,267,215.25,42.88,239.5,50.38,0.21,0.934,0,0.0,0,13,1.0,0.0
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,14,2024-04-01,385,142353.75,310.0,435.0,207,201,201,278,220,220,221.75,37.61,232.0,50.17,0.216,0.933,1,0.15,0,14,0.9927,-0.1205
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,15,2024-04-08,259,112665.0,310.0,435.0,385,207,201,201,333,333,248.5,91.04,252.62,73.17,0.29,1.549,0,0.0,0,15,0.9709,-0.2393
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,16,2024-04-15,197,85695.0,310.0,435.0,259,385,207,201,235,235,263.0,85.4,243.38,65.87,0.271,0.985,0,0.0,0,16,0.935,-0.3546
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,17,2024-04-22,250,108750.0,310.0,435.0,197,259,385,207,181,181,262.0,86.39,238.62,67.9,0.285,0.752,0,0.0,0,17,0.8855,-0.4647
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,18,2024-04-29,240,104400.0,310.0,435.0,250,197,259,385,278,278,272.75,79.68,247.25,63.8,0.258,0.917,0,0.0,1,18,0.823,-0.5681
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,19,2024-05-06,256,111360.0,310.0,435.0,240,250,197,259,201,201,236.5,27.45,242.5,62.58,0.258,1.015,0,0.0,0,19,0.7485,-0.6631
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,20,2024-05-13,200,87000.0,310.0,435.0,256,240,250,197,201,201,235.75,26.66,249.38,60.35,0.242,1.086,0,0.0,0,20,0.6631,-0.7485
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,21,2024-05-20,323,119429.25,310.0,435.0,200,256,240,250,207,207,236.5,25.21,249.25,60.47,0.243,0.846,1,0.15,0,21,0.5681,-0.823
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,22,2024-05-27,250,108750.0,310.0,435.0,323,200,256,240,385,385,254.75,51.23,263.75,62.76,0.238,1.268,0,0.0,0,22,0.4647,-0.8855
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,23,2024-06-03,273,118755.0,310.0,435.0,250,323,200,256,259,259,257.25,50.51,246.88,39.24,0.159,0.972,0,0.0,0,23,0.3546,-0.935
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,24,2024-06-10,212,92220.0,310.0,435.0,273,250,323,200,197,197,261.5,51.08,248.62,40.16,0.162,1.044,0,0.0,0,24,0.2393,-0.9709
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,25,2024-06-17,230,100050.0,310.0,435.0,212,273,250,323,250,250,264.5,46.41,250.5,37.68,0.15,0.802,0,0.0,0,25,0.1205,-0.9927
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,26,2024-06-24,240,104400.0,310.0,435.0,230,212,273,250,240,240,241.25,26.25,248.0,38.37,0.155,0.953,0,0.0,0,26,0.0,-1.0
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,27,2024-07-01,209,90915.0,310.0,435.0,240,230,212,273,256,256,238.75,25.6,248.0,38.37,0.155,1.005,0,0.0,0,27,-0.1205,-0.9927
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,28,2024-07-08,324,119799.0,310.0,435.0,209,240,230,212,200,200,222.75,14.77,242.12,40.51,0.167,0.938,1,0.15,1,28,-0.2393,-0.9709
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,29,2024-07-15,190,82650.0,310.0,435.0,324,209,240,230,323,323,250.75,50.51,257.62,45.5,0.177,1.292,0,0.0,0,29,-0.3546,-0.935
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,30,2024-07-22,223,97005.0,310.0,435.0,190,324,209,240,250,250,240.75,59.2,241.0,42.4,0.176,0.789,0,0.0,0,30,-0.4647,-0.8855
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,31,2024-07-29,190,82650.0,310.0,435.0,223,190,324,209,273,273,236.5,59.88,237.62,42.65,0.179,0.943,0,0.0,0,31,-0.5681,-0.823
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,32,2024-08-05,224,97440.0,310.0,435.0,190,223,190,324,212,212,231.75,63.44,227.25,42.91,0.189,0.82,0,0.0,0,32,-0.6631,-0.7485
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,33,2024-08-12,300,130500.0,310.0,435.0,224,190,223,190,230,230,206.75,19.35,228.75,42.51,0.186,1.083,0,0.0,1,33,-0.7485,-0.6631
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,34,2024-08-19,160,69600.0,310.0,435.0,300,224,190,223,240,240,234.25,46.59,237.5,49.44,0.208,1.281,0,0.0,0,34,-0.823,-0.5681
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,35,2024-08-26,326,120538.5,310.0,435.0,160,300,224,190,209,209,218.5,60.3,227.5,56.46,0.248,0.732,1,0.15,0,35,-0.8855,-0.4647
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,36,2024-09-02,226,98310.0,310.0,435.0,326,160,300,224,324,324,252.5,75.34,242.12,65.42,0.27,1.291,0,0.0,0,36,-0.935,-0.3546
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,37,2024-09-09,181,78735.0,310.0,435.0,226,326,160,300,190,190,253.0,75.09,229.88,56.46,0.246,0.893,0,0.0,0,37,-0.9709,-0.2393
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,38,2024-09-16,202,87870.0,310.0,435.0,181,226,326,160,223,223,223.25,73.83,228.75,57.45,0.251,0.811,0,0.0,0,38,-0.9927,-0.1205
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,39,2024-09-23,181,78735.0,310.0,435.0,202,181,226,326,190,190,233.75,64.19,226.12,58.23,0.258,0.864,0,0.0,0,39,-1.0,-0.0
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,40,2024-09-30,224,97440.0,310.0,435.0,181,202,181,226,224,224,197.5,21.42,225.0,59.11,0.263,0.916,0,0.0,0,40,-0.9927,0.1205
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,41,2024-10-07,243,105705.0,310.0,435.0,224,181,202,181,300,300,197.0,20.54,225.0,59.11,0.263,1.137,0,0.0,1,41,-0.9709,0.2393
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,42,2024-10-14,224,82824.0,310.0,435.0,243,224,181,202,160,160,212.5,26.86,217.88,51.75,0.238,1.144,1,0.15,0,42,-0.935,0.3546
SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,43,2024-10-21,189,82215.0,310.0,435.0,224,243,224,181,326,326,218.0,26.24,225.88,46.17,0.204,1.028,0,0.0,0,43,-0.8855,0.4647
