week_start_date,week_num,sku_id,product_name,category,units_sold,revenue_inr,is_promo,discount_pct,is_holiday_week,holiday_name,historical_stockout_days
2024-06-10,24,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,201,37989.0,0,0.00,0,None,0
2024-06-10,24,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,156,46277.4,1,0.15,0,None,0
2024-06-10,24,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,148,14652.0,0,0.00,0,None,0
2024-06-10,24,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,93,47350.95,1,0.15,0,None,0
2024-06-10,24,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,181,14480.0,0,0.00,0,None,0
2024-06-10,24,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,77,33880.0,0,0.00,0,None,0
2024-06-10,24,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,96,28704.0,0,0.00,0,None,0
2024-06-10,24,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,128,26880.0,0,0.00,0,None,0
2024-06-10,24,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,138,61962.0,0,0.00,0,None,1
2024-06-10,24,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,148,13172.0,0,0.00,0,None,0
2024-06-10,24,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,51,12354.75,1,0.15,0,None,0
2024-06-10,24,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,56,10920.0,0,0.00,0,None,0
2024-06-10,24,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,137,31510.0,0,0.00,0,None,0
2024-06-10,24,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,189,52731.0,0,0.00,0,None,0
2024-06-10,24,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,138,22770.0,0,0.00,0,None,0
2024-06-10,24,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,204,28560.0,0,0.00,0,None,0
2024-06-10,24,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,154,23870.0,0,0.00,0,None,0
2024-06-10,24,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,51,10149.0,0,0.00,0,None,0
2024-06-17,25,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,134,80266.0,0,0.00,0,None,0
2024-06-17,25,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,230,100050.0,0,0.00,0,None,0
2024-06-17,25,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,234,45630.0,0,0.00,0,None,0
2024-06-17,25,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,146,40150.0,0,0.00,0,None,0
2024-06-17,25,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,212,44869.8,1,0.15,0,None,0
2024-06-17,25,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,126,38556.0,1,0.15,0,None,0
2024-06-17,25,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,93,44640.0,0,0.00,0,None,0
2024-06-17,25,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,112,61488.0,0,0.00,0,None,0
2024-06-17,25,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,141,26367.0,1,0.15,0,None,0
2024-06-17,25,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,176,14960.0,0,0.00,0,None,0
2024-06-17,25,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,87,27405.0,0,0.00,0,None,0
2024-06-17,25,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,103,43260.0,0,0.00,0,None,0
2024-06-17,25,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,74,13986.0,0,0.00,0,None,0
2024-06-17,25,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,96,33504.0,0,0.00,0,None,0
2024-06-17,25,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,252,21205.8,1,0.15,0,None,0
2024-06-17,25,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,35,20965.0,0,0.00,0,None,0
2024-06-17,25,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,126,10080.0,0,0.00,0,None,0
2024-06-17,25,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,60,26400.0,0,0.00,0,None,0
2024-06-17,25,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,106,31694.0,0,0.00,0,None,0
2024-06-17,25,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,175,36750.0,0,0.00,0,None,0
2024-06-17,25,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,98,44002.0,0,0.00,0,None,0
2024-06-17,25,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,155,13795.0,0,0.00,0,None,0
2024-06-17,25,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,56,15960.0,0,0.00,0,None,0
2024-06-17,25,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,87,16965.0,0,0.00,0,None,0
2024-06-17,25,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,214,41837.0,1,0.15,0,None,0
2024-06-17,25,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,255,60473.25,1,0.15,0,None,0
2024-06-17,25,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,85,14025.0,0,0.00,0,None,0
2024-06-17,25,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,104,14560.0,0,0.00,0,None,0
2024-06-17,25,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,182,28210.0,0,0.00,0,None,0
2024-06-17,25,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,93,18507.0,0,0.00,0,None,0
2024-06-24,26,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,177,90119.55,1,0.15,0,None,0
2024-06-24,26,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,240,104400.0,0,0.00,0,None,0
2024-06-24,26,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,133,25935.0,0,0.00,0,None,0
2024-06-24,26,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,111,25946.25,1,0.15,0,None,0
2024-06-24,26,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,152,37848.0,0,0.00,0,None,0
2024-06-24,26,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,89,32040.0,0,0.00,0,None,0
2024-06-24,26,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,158,64464.0,1,0.15,0,None,0
2024-06-24,26,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,88,48312.0,0,0.00,0,None,0
2024-06-24,26,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,46,10120.0,0,0.00,0,None,0
2024-06-24,26,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,181,15385.0,0,0.00,0,None,0
2024-06-24,26,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,15,4725.0,0,0.00,0,None,0
2024-06-24,26,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,165,69300.0,0,0.00,0,None,0
2024-06-24,26,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,148,27972.0,0,0.00,0,None,0
2024-06-24,26,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,95,33155.0,0,0.00,0,None,0
2024-06-24,26,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,228,22572.0,0,0.00,0,None,0
2024-06-24,26,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,27,16173.0,0,0.00,0,None,0
2024-06-24,26,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,160,12800.0,0,0.00,0,None,0
2024-06-24,26,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,50,22000.0,0,0.00,0,None,0
2024-06-24,26,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,69,20631.0,0,0.00,0,None,0
2024-06-24,26,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,119,24990.0,0,0.00,0,None,0
2024-06-24,26,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,157,70493.0,0,0.00,0,None,0
2024-06-24,26,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,131,11659.0,0,0.00,0,None,0
2024-06-24,26,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,49,13965.0,0,0.00,0,None,0
2024-06-24,26,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,97,18915.0,0,0.00,0,None,0
2024-06-24,26,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,192,44160.0,0,0.00,0,None,0
2024-06-24,26,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,216,60264.0,0,0.00,0,None,0
2024-06-24,26,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,91,15015.0,0,0.00,0,None,0
2024-06-24,26,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,228,27132.0,1,0.15,0,None,0
2024-06-24,26,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,255,39525.0,0,0.00,0,None,0
2024-06-24,26,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,121,24079.0,0,0.00,0,None,0
2024-07-01,27,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,153,91647.0,0,0.00,0,None,0
2024-07-01,27,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,209,90915.0,0,0.00,0,None,0
2024-07-01,27,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,120,23400.0,0,0.00,0,None,0
2024-07-01,27,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,140,38500.0,0,0.00,0,None,0
2024-07-01,27,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,184,45816.0,0,0.00,0,None,0
2024-07-01,27,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,71,25560.0,0,0.00,0,None,0
2024-07-01,27,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,67,32160.0,0,0.00,0,None,0
2024-07-01,27,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,98,53802.0,0,0.00,0,None,0
2024-07-01,27,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,93,20460.0,0,0.00,0,None,0
2024-07-01,27,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,165,14025.0,0,0.00,0,None,0
2024-07-01,27,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,47,14805.0,0,0.00,0,None,0
2024-07-01,27,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,195,81900.0,0,0.00,0,None,0
2024-07-01,27,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,218,35021.7,1,0.15,0,None,0
2024-07-01,27,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,132,46068.0,0,0.00,0,None,0
2024-07-01,27,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,176,17424.0,0,0.00,0,None,0
2024-07-01,27,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,82,49118.0,0,0.00,0,None,0
2024-07-01,27,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,160,12800.0,0,0.00,0,None,0
2024-07-01,27,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,60,26400.0,0,0.00,0,None,0
2024-07-01,27,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,80,23920.0,0,0.00,0,None,0
2024-07-01,27,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,99,20790.0,0,0.00,0,None,0
2024-07-01,27,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,115,51635.0,0,0.00,0,None,0
2024-07-01,27,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,147,13083.0,0,0.00,0,None,0
2024-07-01,27,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,24,6840.0,0,0.00,0,None,0
2024-07-01,27,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,54,10530.0,0,0.00,0,None,0
2024-07-01,27,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,126,28980.0,0,0.00,0,None,0
2024-07-01,27,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,208,58032.0,0,0.00,0,None,0
2024-07-01,27,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,97,13604.25,1,0.15,0,None,0
2024-07-01,27,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,193,27020.0,0,0.00,0,None,0
2024-07-01,27,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,217,33635.0,0,0.00,0,None,0
2024-07-01,27,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,165,27909.75,1,0.15,0,None,0
2024-07-08,28,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,156,93444.0,0,0.00,1,None,0
2024-07-08,28,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,324,119799.0,1,0.15,1,None,0
2024-07-08,28,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,154,30030.0,0,0.00,1,None,0
2024-07-08,28,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,88,24200.0,0,0.00,1,None,0
2024-07-08,28,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,153,38097.0,0,0.00,1,None,0
2024-07-08,28,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,116,41760.0,0,0.00,1,None,0
2024-07-08,28,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,117,56160.0,0,0.00,1,None,0
2024-07-08,28,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,121,56464.65,1,0.15,1,None,0
2024-07-08,28,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,43,9460.0,0,0.00,1,None,0
2024-07-08,28,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,181,15385.0,0,0.00,1,None,0
2024-07-08,28,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,78,24570.0,0,0.00,1,None,0
2024-07-08,28,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,148,62160.0,0,0.00,1,None,0
2024-07-08,28,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,170,32130.0,0,0.00,1,None,0
2024-07-08,28,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,60,20940.0,0,0.00,1,None,0
2024-07-08,28,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,187,18513.0,0,0.00,1,None,0
2024-07-08,28,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,52,31148.0,0,0.00,1,None,0
2024-07-08,28,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,161,12880.0,0,0.00,1,None,0
2024-07-08,28,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,60,26400.0,0,0.00,1,None,0
2024-07-08,28,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,80,23920.0,0,0.00,1,Monsoon Wellness Drive,0
2024-07-08,28,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,162,34020.0,0,0.00,1,Monsoon Wellness Drive,0
2024-07-08,28,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,39,14884.35,1,0.15,1,Monsoon Wellness Drive,0
2024-07-08,28,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,159,14151.0,0,0.00,1,Monsoon Wellness Drive,0
2024-07-08,28,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,43,12255.0,0,0.00,1,Monsoon Wellness Drive,0
2024-07-08,28,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,57,11115.0,0,0.00,1,Monsoon Wellness Drive,0
2024-07-08,28,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,173,39790.0,0,0.00,1,Monsoon Wellness Drive,0
2024-07-08,28,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,237,66123.0,0,0.00,1,Monsoon Wellness Drive,0
2024-07-08,28,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,92,15180.0,0,0.00,1,Monsoon Wellness Drive,0
2024-07-08,28,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,221,30940.0,0,0.00,1,Monsoon Wellness Drive,0
2024-07-08,28,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,241,37355.0,0,0.00,1,Monsoon Wellness Drive,0
2024-07-08,28,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,118,23482.0,0,0.00,1,Monsoon Wellness Drive,0
2024-07-15,29,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,151,90449.0,0,0.00,0,None,0
2024-07-15,29,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,190,82650.0,0,0.00,0,None,0
2024-07-15,29,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,168,32760.0,0,0.00,0,None,0
2024-07-15,29,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,150,41250.0,0,0.00,0,None,0
2024-07-15,29,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,187,46563.0,0,0.00,0,None,0
2024-07-15,29,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,109,39240.0,0,0.00,0,None,0
2024-07-15,29,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,93,44640.0,0,0.00,0,None,0
2024-07-15,29,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,54,29646.0,0,0.00,0,None,0
2024-07-15,29,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,135,29700.0,0,0.00,0,None,0
2024-07-15,29,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,246,20910.0,0,0.00,0,None,0
2024-07-15,29,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,52,16380.0,0,0.00,0,None,0
2024-07-15,29,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,177,74340.0,0,0.00,0,None,0
2024-07-15,29,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,141,26649.0,0,0.00,0,None,0
2024-07-15,29,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,139,48511.0,0,0.00,0,None,0
2024-07-15,29,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,237,23463.0,0,0.00,0,None,0
2024-07-15,29,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,41,24559.0,0,0.00,0,None,0
2024-07-15,29,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,181,12308.0,1,0.15,0,None,0
2024-07-15,29,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,76,28424.0,1,0.15,0,None,0
2024-07-15,29,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,120,35880.0,0,0.00,0,None,0
2024-07-15,29,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,107,19099.5,1,0.15,0,None,0
2024-07-15,29,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,80,35920.0,0,0.00,0,None,0
2024-07-15,29,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,134,11926.0,0,0.00,0,None,0
2024-07-15,29,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,44,12540.0,0,0.00,0,None,0
2024-07-15,29,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,73,14235.0,0,0.00,0,None,0
2024-07-15,29,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,167,38410.0,0,0.00,0,None,0
2024-07-15,29,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,200,55800.0,0,0.00,0,None,0
2024-07-15,29,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,156,25740.0,0,0.00,0,None,0
2024-07-15,29,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,221,30940.0,0,0.00,0,None,0
2024-07-15,29,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,328,43214.0,1,0.15,0,None,0
2024-07-15,29,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,74,14726.0,0,0.00,0,None,0
2024-07-22,30,SKU-GRO-001,Royal Basmati Rice 5kg,Staples & Groceries,154,92246.0,0,0.00,0,None,0
2024-07-22,30,SKU-GRO-002,Sharbati Whole Wheat Atta 10kg,Staples & Groceries,223,97005.0,0,0.00,0,None,0
2024-07-22,30,SKU-GRO-003,Cold-Pressed Mustard Oil 1L,Staples & Groceries,171,28343.25,1,0.15,0,None,0
2024-07-22,30,SKU-GRO-004,Organic Toor Dal 2kg,Staples & Groceries,122,33550.0,0,0.00,0,None,0
2024-07-22,30,SKU-GRO-005,Refined Sulphur-Free Sugar 5kg,Staples & Groceries,158,39342.0,0,0.00,0,None,0
2024-07-22,30,SKU-GRO-006,Assam Orthodox Whole Leaf Tea 500g,Staples & Groceries,110,39600.0,0,0.00,0,None,0
2024-07-22,30,SKU-BEV-001,Authentic Masala Chai Premix 1kg,Beverages & Dairy,92,44160.0,0,0.00,0,None,0
2024-07-22,30,SKU-BEV-002,Artisanal Cold Brew Coffee 250ml (Pack of 6),Beverages & Dairy,42,23058.0,0,0.00,0,None,0
2024-07-22,30,SKU-BEV-003,Alphonso Mango Pulp Tin 850g,Beverages & Dairy,79,17380.0,0,0.00,0,None,0
2024-07-22,30,SKU-BEV-004,Sparkling Botanical Tonic Water 250ml,Beverages & Dairy,192,16320.0,0,0.00,0,None,0
2024-07-22,30,SKU-BEV-005,Roasted Almond Badam Milk Mix 500g,Beverages & Dairy,83,22223.25,1,0.15,0,None,0
2024-07-22,30,SKU-BEV-006,Tender Coconut Water Tetrapack 200ml (12-pk),Beverages & Dairy,146,61320.0,0,0.00,0,None,0
2024-07-22,30,SKU-SNK-001,Peri Peri Roasted Foxnut Makhana 150g,Snacks & Packaged Foods,147,27783.0,0,0.00,0,None,0
2024-07-22,30,SKU-SNK-002,Dark Chocolate Quinoa Granola 400g,Snacks & Packaged Foods,113,39437.0,0,0.00,0,None,0
2024-07-22,30,SKU-SNK-003,Multigrain Roasted Nachos 200g,Snacks & Packaged Foods,182,18018.0,0,0.00,0,None,0
2024-07-22,30,SKU-SNK-004,Handcrafted Kaju Katli Gift Box 500g,Snacks & Packaged Foods,60,35940.0,0,0.00,0,None,0
2024-07-22,30,SKU-SNK-005,Baked Oats Digestive Biscuits 300g,Snacks & Packaged Foods,186,14880.0,0,0.00,0,None,0
2024-07-22,30,SKU-SNK-006,Gourmet Salted Pistachios 250g,Snacks & Packaged Foods,57,25080.0,0,0.00,0,None,0
2024-07-22,30,SKU-PER-001,Bhringraj & Onion Hair Fall Control Shampoo 300ml,Personal Care,138,35072.7,1,0.15,0,None,0
2024-07-22,30,SKU-PER-002,Neem & Salicylic Acid Clarifying Face Wash 150ml,Personal Care,153,32130.0,0,0.00,0,None,0
2024-07-22,30,SKU-PER-003,Matte Gel Sunscreen SPF 50 PA++++ 50g,Personal Care,71,31879.0,0,0.00,0,None,0
2024-07-22,30,SKU-PER-004,Deep Cleansing Activated Bamboo Charcoal Soap 125g,Personal Care,191,14449.15,1,0.15,0,None,0
2024-07-22,30,SKU-PER-005,Cedarwood & Argan Nourishing Beard Oil 30ml,Personal Care,5,1425.0,0,0.00,0,None,0
2024-07-22,30,SKU-PER-006,Hydrating Rose Water Face Toner Mist 200ml,Personal Care,92,15249.0,1,0.15,0,None,0
2024-07-22,30,SKU-HOU-001,Citrus Herbal Anti-Bacterial Floor Cleaner 2L,Household Essentials,132,30360.0,0,0.00,0,None,0
2024-07-22,30,SKU-HOU-002,Concentrated Enzymatic Liquid Laundry Detergent 1L,Household Essentials,177,49383.0,0,0.00,0,None,0
2024-07-22,30,SKU-HOU-003,Multi-Surface Disinfectant Surface Spray 500ml,Household Essentials,85,14025.0,0,0.00,0,None,0
2024-07-22,30,SKU-HOU-004,100% Biodegradable Cornstarch Garbage Bags (30 pcs),Household Essentials,175,24500.0,0,0.00,0,None,0
2024-07-22,30,SKU-HOU-005,Lemon Blossom Grease-Cutting Dishwash Gel 750ml,Household Essentials,200,31000.0,0,0.00,0,None,0
2024-07-22,30,SKU-HOU-006,Lavender Aromatherapy Mosquito Repellent Vaporizer Pack,Household Essentials,96,19104.0,0,0.00,0,None,0
